memberID,holdtime,puzzlepack,pack_name,piece_count_1,piece_count_2,difficulty_rating_1,difficulty_rating_2,brand_1,brand_2,num_puzzles
member99,18.580561480419828,Wentworth Puzzles Orchid View ,Wentworth Puzzles Orchid View ,609,0,2,2,Wentworth,unknown,1
member99,8.041737294254213,Artifact Puzzles Bek Cruddace British Isles Map Artifact Puzzles Jim Flora Chioggia,Artifact Puzzles Bek Cruddace British Isles Map Artifact Puzzles Jim Flora Chioggia,493,359,1,1,Artifact,Artifact,2
member99,4.951380244976122,Ecru Puzzles Nicole Gustafsson The Bookkeeper Artifact Puzzles Kevin Sloan Fragile Habitat,Ecru Puzzles Nicole Gustafsson The Bookkeeper Artifact Puzzles Kevin Sloan Fragile Habitat,372,360,3,2,Artifact,Ecru,2
member99,13.950010144313588,Artifact Puzzles Van Os Flowers Ecru Puzzles Erin Hanson Hues of Zion,Artifact Puzzles Van Os Flowers Ecru Puzzles Erin Hanson Hues of Zion,126,219,3,3,Artifact,Ecru,2
member99,9.787943636013276,Ecru Puzzles Mystery Puzzle #16 Artifact Puzzles Jethro Buck Wild Things,Ecru Puzzles Mystery Puzzle #16 Artifact Puzzles Jethro Buck Wild Things,331,530,2,3,Artifact,Ecru,2
member99,20.675343753502894,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member99,19.660537994212337,Artifact Puzzles Dany Paragouteva Magic Carpet Artifact Puzzles Matte Stephens Central Park Fifth Avenue,Artifact Puzzles Dany Paragouteva Magic Carpet Artifact Puzzles Matte Stephens Central Park Fifth Avenue,305,439,2,3,Artifact,Artifact,2
member99,18.7816742662266,Artifact Puzzles Edward Hopper Chop Suey Ecru Puzzles Nico Klopp Martigues,Artifact Puzzles Edward Hopper Chop Suey Ecru Puzzles Nico Klopp Martigues,300,300,1,3,Artifact,Ecru,2
member99,9.44690575793279,Wentworth Puzzles Holbein The Ambassadors Wentworth Puzzles Antwerpen-Centraal Railway Station Belgium,Wentworth Puzzles Holbein The Ambassadors Wentworth Puzzles Antwerpen-Centraal Railway Station Belgium,230,250,1,1,Wentworth,Wentworth,2
member99,20.56895439559802,Nautilus Puzzles Once Upon a Fairytale ,Nautilus Puzzles Once Upon a Fairytale ,428,0,1,2,Nautilus,Nautilus,1
member99,6.41787237260713,Artifact Puzzles Breach Of Contract Artifact Puzzles Claire Henley Sailing Round The Mount,Artifact Puzzles Breach Of Contract Artifact Puzzles Claire Henley Sailing Round The Mount,268,256,2,2,Artifact,Artifact,2
member99,6.367984075992141,Artifact Puzzles Giuseppe Castiglione Birds and Cherries Artifact Puzzles Kate Swanson Sandpipers,Artifact Puzzles Giuseppe Castiglione Birds and Cherries Artifact Puzzles Kate Swanson Sandpipers,152,161,2,2,Artifact,Artifact,2
member99,9.703479554927014,Snowflake Puzzles Magnificent Wave Snowflake Puzzles Autumn Forest,Snowflake Puzzles Magnificent Wave Snowflake Puzzles Autumn Forest,350,350,1,2,Other-Hand-cut,Other-Hand-cut,2
member99,19.541257711115254,Artifact Puzzles Albert Bierstadt Valley Of The Yosemite Ecru Puzzles Erin Hanson Hues Of Zion,Artifact Puzzles Albert Bierstadt Valley Of The Yosemite Ecru Puzzles Erin Hanson Hues Of Zion,494,219,3,3,Artifact,Ecru,2
member99,20.555126571421688,Mr. Gogo Puzzles Hypnosis ,Mr. Gogo Puzzles Hypnosis ,472,0,4,2,Other-Hand-cut,Other-Hand-cut,1
member99,13.76524166341382,Puzzlewood Omary Cheetah Cuddle ,Puzzlewood Omary Cheetah Cuddle ,325,0,2,2,unknown,unknown,1
member99,13.533589836600129,Artifact Puzzles Aaron Wolf Cathedral Of The Changing Tides Ecru Puzzles Erin Hanson Layers Of Afternoon,Artifact Puzzles Aaron Wolf Cathedral Of The Changing Tides Ecru Puzzles Erin Hanson Layers Of Afternoon,360,287,3,3,Artifact,Ecru,2
member99,15.606878174727177,Wentworth Puzzles Claire Comerford Spring Garden Wentworth Puzzles Clair Rossiter Spring Market,Wentworth Puzzles Claire Comerford Spring Garden Wentworth Puzzles Clair Rossiter Spring Market,500,500,1,1,Wentworth,Wentworth,2
member99,69.56392199369732,DaVici Puzzles Russian Tryptych ,DaVici Puzzles Russian Tryptych ,1000,0,3,2,DaVici,DaVici,1
member99,18.85379491064841,Nautilus Puzzles Van Gogh Irises Nautilus Puzzles Walter Crane Neptune&#39;s Horses,Nautilus Puzzles Van Gogh Irises Nautilus Puzzles Walter Crane Neptune&#39;s Horses,464,404,3,3,Nautilus,Nautilus,2
member99,6.607172924031759,Artifact Puzzles Allie Sullberg Lets Dance Artifact Puzzles Kevin Sloan Welcome to the Wilderness,Artifact Puzzles Allie Sullberg Lets Dance Artifact Puzzles Kevin Sloan Welcome to the Wilderness,367,418,2,2,Artifact,Artifact,2
member99,14.49942584317736,Liberty Puzzles Linnea Pergola Florence ,Liberty Puzzles Linnea Pergola Florence ,591,0,2,2,Liberty,Liberty,1
member99,2.703777394649572,Wentworth Puzzles Three Wise Men Whimsy Puzzles Second Date,Wentworth Puzzles Three Wise Men Whimsy Puzzles Second Date,250,350,1,1,Wentworth,Other-Laser-cut,2
member99,6.399014265021713,Artifact Puzzles Tom Kidd Dunne Estates Artifact Puzzles Old Venice Map,Artifact Puzzles Tom Kidd Dunne Estates Artifact Puzzles Old Venice Map,423,91,2,1,Artifact,Artifact,2
member99,6.68892107400772,Wentworth Puzzles Kirsten Ulve New York City Lady Wentworth Puzzles Steve Skelton Getting Away From It All,Wentworth Puzzles Kirsten Ulve New York City Lady Wentworth Puzzles Steve Skelton Getting Away From It All,500,250,1,1,Wentworth,Wentworth,2
member99,11.808619861207442,Artifact Puzzles Hopwood-Wade Emu Afternoon Tea Artifact Puzzles Justin Hillgrove Word Travels South,Artifact Puzzles Hopwood-Wade Emu Afternoon Tea Artifact Puzzles Justin Hillgrove Word Travels South,346,456,1,1,Artifact,Artifact,2
member99,17.77316593326978,Nautilus Puzzles Larry Eifert Two Sides of The Sea ,Nautilus Puzzles Larry Eifert Two Sides of The Sea ,501,0,2,2,Nautilus,Nautilus,1
member99,12.484507531006887,Liberty Puzzles Paris Air France Ecru Puzzles Robert Delaunay Eiffel Tower,Liberty Puzzles Paris Air France Ecru Puzzles Robert Delaunay Eiffel Tower,483,300,2,1,Ecru,Liberty,2
member99,17.67519008504654,Artifact Puzzles Sophie Taeuber-Arp Composition Artifact Puzzles August Macke Turkish Cafe,Artifact Puzzles Sophie Taeuber-Arp Composition Artifact Puzzles August Macke Turkish Cafe,302,478,3,2,Artifact,Artifact,2
member99,8.903752926249918,Liberty Puzzles Morses Santa Claus Liberty Puzzles New Years Toboggan,Liberty Puzzles Morses Santa Claus Liberty Puzzles New Years Toboggan,327,321,2,1,Liberty,Liberty,2
member99,9.354380368318068,Wentworth Puzzles E. B. Watts Rabbit Heaven ,Wentworth Puzzles E. B. Watts Rabbit Heaven ,1000,0,2,2,Wentworth,Wentworth,1
member99,6.673362055321609,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17,293,280,2,1,Ecru,Ecru,2
member99,16.852112026650186,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden,306,296,3,2,Artifact,Artifact,2
member99,8.644148685071933,Artifact Puzzles Big San Francisco Literary Map Artifact Puzzles Roedig Flowers,Artifact Puzzles Big San Francisco Literary Map Artifact Puzzles Roedig Flowers,367,293,1,1,Artifact,Artifact,2
member99,25.55961998705869,DaVici Puzzles Nadezhda Strelkina Peace On Earth ,DaVici Puzzles Nadezhda Strelkina Peace On Earth ,695,0,2,2,DaVici,DaVici,1
member99,22.739738780741806,Liberty Puzzles Rebecca Cambell The Menagerie ,Liberty Puzzles Rebecca Cambell The Menagerie ,642,0,3,2,Liberty,Liberty,1
member99,6.460715238724872,Wentworth Puzzles Maureen Rupprecht Pencil Collage Wentworth Puzzles Fractal Geometry Olga Salt,Wentworth Puzzles Maureen Rupprecht Pencil Collage Wentworth Puzzles Fractal Geometry Olga Salt,280,229,3,4,Wentworth,Wentworth,2
member99,22.54000541905116,Liberty Puzzles World Map ,Liberty Puzzles World Map ,1017,0,3,3,Liberty,Liberty,1
member99,6.091800580199375,Liberty Puzzles Phil Lewis Sugar Magnolia ,Liberty Puzzles Phil Lewis Sugar Magnolia ,881,0,3,3,Liberty,Liberty,1
member99,7.073832306346053,Ecru Puzzles Mystery Puzzle #19 Ecru Puzzles Mystery Puzzle #14,Ecru Puzzles Mystery Puzzle #19 Ecru Puzzles Mystery Puzzle #14,355,398,2,3,Ecru,Ecru,2
member99,17.78493254773212,Liberty Puzzles Dr. Seuss A Plethora of Fish ,Liberty Puzzles Dr. Seuss A Plethora of Fish ,470,0,2,2,Liberty,Liberty,1
member99,19.16772324285449,Artifact Puzzles Amedeo Simonetti Artifact Puzzles Renoir Pears,Artifact Puzzles Amedeo Simonetti Artifact Puzzles Renoir Pears,269,166,2,1,Artifact,Artifact,2
member99,3.610997818142245,Ecru Mystery Puzzle #9 Artifact Puzzles Eric Joyner Gangenstein,Ecru Mystery Puzzle #9 Artifact Puzzles Eric Joyner Gangenstein,223,159,1,1,Artifact,Ecru,2
member99,5.364494819591632,Nautilus Vincent Van Gogh Rowing Boats on the Bank of the Oise ,Nautilus Vincent Van Gogh Rowing Boats on the Bank of the Oise ,434,0,2,2,Nautilus,Nautilus,1
member99,15.130552420609526,Nautilus Puzzles Claude Monet Waterlilies Nautilus Puzzles Claude Monet Springtime,Nautilus Puzzles Claude Monet Waterlilies Nautilus Puzzles Claude Monet Springtime,237,243,2,2,Nautilus,Nautilus,2
member99,3.426454203768391,Artifact Puzzles Gerome Carpet Merchant Artifact Puzzles Brueghel Noahs Ark,Artifact Puzzles Gerome Carpet Merchant Artifact Puzzles Brueghel Noahs Ark,400,311,2,1,Artifact,Artifact,2
member99,3.426454203768391,Artifact Puzzles APAK Harmonious Kingdom Artifact Puzzles Martin Heade Two Hummingbirds At Nest,Artifact Puzzles APAK Harmonious Kingdom Artifact Puzzles Martin Heade Two Hummingbirds At Nest,434,289,1,2,Artifact,Artifact,2
member100,4.296549730117025,Liberty Puzzles Sue Coccia Frog ,Liberty Puzzles Sue Coccia Frog ,498,0,3,2,Liberty,Liberty,1
member100,4.483838687400671,Liberty Puzzles Linnea Pergola Florence ,Liberty Puzzles Linnea Pergola Florence ,591,0,2,2,Liberty,Liberty,1
member100,8.334382704816239,DaVici Puzzles Diana Zimens City Of Cats ,DaVici Puzzles Diana Zimens City Of Cats ,700,0,2,2,DaVici,DaVici,1
member100,5.037377669010834,Liberty Puzzles Linda Israel Troublesome Moose ,Liberty Puzzles Linda Israel Troublesome Moose ,517,0,3,2,Liberty,Liberty,1
member100,9.089298082748414,Liberty Puzzles David Newton Sunset: Pool of London Liberty Puzzles Damian Elwes Picassos Studio,Liberty Puzzles David Newton Sunset: Pool of London Liberty Puzzles Damian Elwes Picassos Studio,507,527,2,2,Liberty,Liberty,2
member100,6.897038603745914,Liberty Puzzles Sarah Gentry Abundance Liberty Puzzles A Resounding Success,Liberty Puzzles Sarah Gentry Abundance Liberty Puzzles A Resounding Success,569,513,1,3,Liberty,Liberty,2
member100,31.227219157443937,Liberty Puzzles Karen Williams-Brusubardis Yanapuma Liberty Puzzles Alice Schille Water Lilies,Liberty Puzzles Karen Williams-Brusubardis Yanapuma Liberty Puzzles Alice Schille Water Lilies,501,544,3,2,Liberty,Liberty,2
member100,32.123836438758495,DaVici Puzzles Nadezhda Strelkina Peace On Earth ,DaVici Puzzles Nadezhda Strelkina Peace On Earth ,695,0,2,2,DaVici,DaVici,1
member100,5.294273935594942,Liberty Puzzles Jane Tattersfield Peacock and Pattern Liberty Puzzles Anthony Todd The Wine Tour,Liberty Puzzles Jane Tattersfield Peacock and Pattern Liberty Puzzles Anthony Todd The Wine Tour,508,495,3,2,Liberty,Liberty,2
member100,10.681202521502165,Liberty Puzzles Linnea Pergola Hills of San Francisco Liberty Puzzles Alex Beard The Painting of Life,Liberty Puzzles Linnea Pergola Hills of San Francisco Liberty Puzzles Alex Beard The Painting of Life,577,536,2,3,Liberty,Liberty,2
member100,3.8222336568333217,Liberty Puzzles Elena Khmeleva Christmas Tree ,Liberty Puzzles Elena Khmeleva Christmas Tree ,755,0,3,2,Liberty,Liberty,1
member101,8.890266864008426,Liberty Puzzles Linnea Pergola Machu Picchu ,Liberty Puzzles Linnea Pergola Machu Picchu ,670,0,2,2,Liberty,Liberty,1
member101,6.8191315818718286,Ecru Puzzles Erin Hanson Cypress Lights Artifact Puzzles Vincent Van Gogh Two Figures In the Undergrowth,Ecru Puzzles Erin Hanson Cypress Lights Artifact Puzzles Vincent Van Gogh Two Figures In the Undergrowth,398,446,3,3,Artifact,Ecru,2
member101,10.71504388556632,Liberty Puzzles Lynon Aksamit Octopus ,Liberty Puzzles Lynon Aksamit Octopus ,495,0,3,2,Liberty,Liberty,1
member101,6.6408949510463655,Artifact Puzzles Monet Summer Artifact Puzzles Van Gogh De Sterrennacht,Artifact Puzzles Monet Summer Artifact Puzzles Van Gogh De Sterrennacht,311,336,2,2,Artifact,Artifact,2
member101,16.883670721935555,Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Kevin Sloan Burden of Formality,Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Kevin Sloan Burden of Formality,300,423,3,3,Artifact,Artifact,2
member101,22.778040463558785,Snowflake Puzzles Magnificent Wave Snowflake Puzzles Autumn Forest,Snowflake Puzzles Magnificent Wave Snowflake Puzzles Autumn Forest,350,350,1,2,Other-Hand-cut,Other-Hand-cut,2
member101,21.844152156911186,Wentworth Puzzles Monet Le Pont Japonais ,Wentworth Puzzles Monet Le Pont Japonais ,367,0,3,2,Wentworth,Wentworth,1
member101,13.86344434688426,Wentworth Puzzles Westminster at Christmas ,Wentworth Puzzles Westminster at Christmas ,1000,0,2,2,Wentworth,Wentworth,1
member101,20.6544766116294,Artifact Puzzles APAK Celebrating Nature Artifact Puzzles Angie Rees Precious Cargo,Artifact Puzzles APAK Celebrating Nature Artifact Puzzles Angie Rees Precious Cargo,412,399,3,2,Artifact,Artifact,2
member101,9.8453154476394,Nautilus Puzzles Van Gogh Irises Nautilus Puzzles Walter Crane Neptune&#39;s Horses,Nautilus Puzzles Van Gogh Irises Nautilus Puzzles Walter Crane Neptune&#39;s Horses,464,404,3,3,Nautilus,Nautilus,2
member101,3.8918806462549305,Artifact Puzzles Erin Hanson Crystal Grove Artifact Puzzles Angie Rees Precious Cargo,Artifact Puzzles Erin Hanson Crystal Grove Artifact Puzzles Angie Rees Precious Cargo,357,399,4,2,Artifact,Artifact,2
member101,17.922460063510243,Liberty Puzzles Jane Tattersfield Birds Liberty Puzzles Castle Neuschwanstein,Liberty Puzzles Jane Tattersfield Birds Liberty Puzzles Castle Neuschwanstein,509,641,2,3,Liberty,Liberty,2
member101,2.9669160324376738,Liberty Puzzles Ditz Patchwork-Birds Liberty Puzzles A Resounding Success,Liberty Puzzles Ditz Patchwork-Birds Liberty Puzzles A Resounding Success,562,513,1,1,Liberty,Liberty,2
member101,6.831180870802141,"Wentworth Puzzles Sue Coccia Dragon Wentworth Puzzles National Trust Wall Garden, Nymans, West Sussex","Wentworth Puzzles Sue Coccia Dragon Wentworth Puzzles National Trust Wall Garden, Nymans, West Sussex",210,230,2,2,Wentworth,Wentworth,2
member101,12.819170674442049,Snowflake Puzzles Mark Whitesell Skagit Valley Tulips Snowflake Puzzles Benh Lieu Song Inside an Inflating Hot Air Balloon,Snowflake Puzzles Mark Whitesell Skagit Valley Tulips Snowflake Puzzles Benh Lieu Song Inside an Inflating Hot Air Balloon,500,500,3,3,Other-Hand-cut,Other-Hand-cut,2
member102,3.1941346241986226,Artifact Puzzles Erin Hanson Crystal Grove Artifact Puzzles Angie Rees Precious Cargo,Artifact Puzzles Erin Hanson Crystal Grove Artifact Puzzles Angie Rees Precious Cargo,357,399,4,2,Artifact,Artifact,2
member102,4.005929845476632,Mr. Gogo Puzzles Alphonse Mucha Times of the Day ,Mr. Gogo Puzzles Alphonse Mucha Times of the Day ,750,0,3,2,Other-Hand-cut,Other-Hand-cut,1
member102,3.196756538139688,Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies,Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies,317,329,2,3,Artifact,Artifact,2
member102,3.178719139942164,Liberty Puzzles Lynon Aksamit Octopus ,Liberty Puzzles Lynon Aksamit Octopus ,495,0,3,2,Liberty,Liberty,1
member102,2.2016933113877664,Ecru Puzzles Mystery Puzzle #16 Artifact Puzzles Jethro Buck Wild Things,Ecru Puzzles Mystery Puzzle #16 Artifact Puzzles Jethro Buck Wild Things,331,530,2,3,Artifact,Ecru,2
member102,3.0465269487955555,Artifact Puzzles Roch Urbaniak Unexpected Visitor Artifact Puzzles Lucas Cranach the Elder Hunting at Hartenfels Castle,Artifact Puzzles Roch Urbaniak Unexpected Visitor Artifact Puzzles Lucas Cranach the Elder Hunting at Hartenfels Castle,303,349,2,1,Artifact,Artifact,2
member102,3.198164119214537,Artifact Puzzles Seurat Grande Jatte Artifact Puzzles Joe Vaux Fishing Village,Artifact Puzzles Seurat Grande Jatte Artifact Puzzles Joe Vaux Fishing Village,428,254,2,1,Artifact,Artifact,2
member102,5.193123235463241,Artifact Puzzles Edward Hopper Chop Suey Ecru Puzzles Nico Klopp Martigues,Artifact Puzzles Edward Hopper Chop Suey Ecru Puzzles Nico Klopp Martigues,300,300,1,3,Artifact,Ecru,2
member102,3.9766221397582986,Artifact Puzzles Outsider Insider Artifact Puzzles Sophie Taeuber-Arp Composition,Artifact Puzzles Outsider Insider Artifact Puzzles Sophie Taeuber-Arp Composition,409,302,2,2,Artifact,Artifact,2
member102,1.2314847471763195,Artifact Puzzles APAK Islands Of Life Artifact Puzzles Tyukanov Uprising of the Sausages,Artifact Puzzles APAK Islands Of Life Artifact Puzzles Tyukanov Uprising of the Sausages,165,360,1,3,Artifact,Artifact,2
member102,1.0815555517845254,Artifact Puzzles Angie Rees Boobie Trapped Artifact Puzzles Jonik Rapunzel,Artifact Puzzles Angie Rees Boobie Trapped Artifact Puzzles Jonik Rapunzel,340,411,2,3,Artifact,Artifact,2
member102,0.9103411825705324,Artifact Puzzles Karla Gerard Night Song Artifact Puzzles Dan Dos Santos Stalking the Unicorn,Artifact Puzzles Karla Gerard Night Song Artifact Puzzles Dan Dos Santos Stalking the Unicorn,321,303,1,1,Artifact,Artifact,2
member102,1.0200513435421297,Ecru Puzzles Van Gogh Almond Blossoms Ecru Puzzles Van Hulsdonck Lemons,Ecru Puzzles Van Gogh Almond Blossoms Ecru Puzzles Van Hulsdonck Lemons,210,232,3,3,Ecru,Ecru,2
member102,9.01946294067905,Artifact Puzzles Tyson Grumm Slacking Pandas Artifact Puzzles Utagawa Kuniyoshi Cats,Artifact Puzzles Tyson Grumm Slacking Pandas Artifact Puzzles Utagawa Kuniyoshi Cats,224,258,1,3,Artifact,Artifact,2
member102,11.63641861681205,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,Artifact Puzzles Joe Vaux Garden Of Earthly Delights ,619,0,2,2,Artifact,Artifact,1
member102,20.43392190325737,Artifact Puzzles Vikram Madan North Star Artifact Puzzles Barnard Dragon Mountain,Artifact Puzzles Vikram Madan North Star Artifact Puzzles Barnard Dragon Mountain,480,277,2,2,Artifact,Artifact,2
member102,23.33298926697433,Mr. Gogo Puzzles Alphonse Mucha Job Cigarettes ,Mr. Gogo Puzzles Alphonse Mucha Job Cigarettes ,400,0,3,2,Other-Hand-cut,Other-Hand-cut,1
member102,9.444056550112116,Ecru Puzzles Rogier Van Der Weyden Saint George And The Dragon Ecru Puzzles Allen Gilbert Cram Fishermans Cottages,Ecru Puzzles Rogier Van Der Weyden Saint George And The Dragon Ecru Puzzles Allen Gilbert Cram Fishermans Cottages,168,158,2,1,Ecru,Ecru,2
member102,22.39662595289987,Artifact Puzzles Qiu Ying Han Palace Artifact Puzzles Guiseppe Arcimboldo Vertumnus,Artifact Puzzles Qiu Ying Han Palace Artifact Puzzles Guiseppe Arcimboldo Vertumnus,423,314,3,2,Artifact,Artifact,2
member102,16.329270183481967,Artifact Puzzles Paul Bond The Yogi Artifact Puzzles Rachell Sumpter Islander,Artifact Puzzles Paul Bond The Yogi Artifact Puzzles Rachell Sumpter Islander,310,262,3,3,Artifact,Artifact,2
member102,4.416292786251644,Artifact Puzzles Valeriane Le Blonde Mis Mai Artifact Puzzles Edward Henry Potthast Brighton Beach,Artifact Puzzles Valeriane Le Blonde Mis Mai Artifact Puzzles Edward Henry Potthast Brighton Beach,238,170,1,3,Artifact,Artifact,2
member102,20.02577306008641,Artifact Puzzles Karla Gerard Night Village Artifact Puzzles Karla Gerard Lively Landscape,Artifact Puzzles Karla Gerard Night Village Artifact Puzzles Karla Gerard Lively Landscape,164,221,1,1,Artifact,Artifact,2
member102,3.986186999126516,Artifact Puzzles - William Glackens Cape Cod Pier Artifact Puzzles Julius LeBlanc Stewart Yachting,Artifact Puzzles - William Glackens Cape Cod Pier Artifact Puzzles Julius LeBlanc Stewart Yachting,139,319,2,2,Artifact,Artifact,2
member102,2.337729628319838,Stave Puzzles Elephant Show Puzzle Michele Wilson - Alain Thomas Quetzal resplendissant,Stave Puzzles Elephant Show Puzzle Michele Wilson - Alain Thomas Quetzal resplendissant,35,250,2,3,Stave,Other-Hand-cut,2
member102,5.263999693595776,Artifact Puzzles Tomasz Pietrzyk Romeo and Juliet Artifact Puzzles Kevin Sloan Our Gentle Giant,Artifact Puzzles Tomasz Pietrzyk Romeo and Juliet Artifact Puzzles Kevin Sloan Our Gentle Giant,424,326,3,3,Artifact,Artifact,2
member102,6.217752227915949,DaVici Red Book ,DaVici Red Book ,700,0,3,2,DaVici,DaVici,1
member102,5.3860083292325,DaVici Puzzles Meal Time DaVici Puzzles Attraction,DaVici Puzzles Meal Time DaVici Puzzles Attraction,400,240,1,1,DaVici,DaVici,2
member102,9.068745054222465,Artifact Puzzles Matte Stephens Central Park Fifth Avenue Artifact Puzzles APAK Celebrating Nature,Artifact Puzzles Matte Stephens Central Park Fifth Avenue Artifact Puzzles APAK Celebrating Nature,439,412,2,3,Artifact,Artifact,2
member102,8.888552143524109,Mosaic Puzzles 18th Century French Tapestry Stave Puzzles All Shook Up,Mosaic Puzzles 18th Century French Tapestry Stave Puzzles All Shook Up,250,90,1,3,Stave,Other-Laser-cut,2
member102,12.059761986263656,Artifact Puzzles Kathryn Freeman Lullaby For Lions Artifact Puzzles Jill Bennet Fantastic Mr. Fox,Artifact Puzzles Kathryn Freeman Lullaby For Lions Artifact Puzzles Jill Bennet Fantastic Mr. Fox,363,267,1,1,Artifact,Artifact,2
member102,0.915266385866736,Artifact Puzzles Tyukanov Flying Bottle Artifact Puzzles Tom Kidd Dunne Estates,Artifact Puzzles Tyukanov Flying Bottle Artifact Puzzles Tom Kidd Dunne Estates,300,423,2,1,Artifact,Artifact,2
member102,1.011342404968148,Ecru Puzzles Awa Tsireh Animal Designs Ecru Puzzles Kawase Hasui Shiba Benten Pond,Ecru Puzzles Awa Tsireh Animal Designs Ecru Puzzles Kawase Hasui Shiba Benten Pond,105,89,4,2,Ecru,Ecru,2
member102,1.1712924695438427,Artifact Puzzles Van Gogh De Sterrennacht  Artifact Puzzles Kathryn Freeman The Sunday Paper Wooden,Artifact Puzzles Van Gogh De Sterrennacht  Artifact Puzzles Kathryn Freeman The Sunday Paper Wooden,336,177,3,2,Artifact,Artifact,2
member102,1.134218636345625,Nautilus Puzzles Once Upon a Fairytale ,Nautilus Puzzles Once Upon a Fairytale ,428,0,1,2,Nautilus,Nautilus,1
member102,5.3726280072897685,Liberty Puzzles Hawaiian Islands ,Liberty Puzzles Hawaiian Islands ,739,0,2,2,Liberty,Liberty,1
member102,4.186663526460972,Artifact Puzzles Bill Carman Golden Whistle Artifact Puzzles Jim Flora Big Bank Robbery,Artifact Puzzles Bill Carman Golden Whistle Artifact Puzzles Jim Flora Big Bank Robbery,318,302,3,3,Artifact,Artifact,2
member102,1.9559857479349303,Nautilus Puzzles NASA and JPL Visions Of The Future ,Nautilus Puzzles NASA and JPL Visions Of The Future ,407,0,2,2,Nautilus,unknown,1
member102,6.240061756038484,Mr. Gogo Puzzles Alphonse Mucha Reverie  ,Mr. Gogo Puzzles Alphonse Mucha Reverie  ,400,0,2,2,Other-Hand-cut,Other-Hand-cut,1
member102,16.204308686305115,Artifact Puzzles Geoffrey Gersten Poker Tree Artifact Puzzles Rekunenko Charming Village,Artifact Puzzles Geoffrey Gersten Poker Tree Artifact Puzzles Rekunenko Charming Village,288,282,1,1,Artifact,Artifact,2
member102,11.2960554412572,Artifact Puzzles Peruvian Tapestry Artifact Puzzles Susan Loy Marriage Of Two Minds,Artifact Puzzles Peruvian Tapestry Artifact Puzzles Susan Loy Marriage Of Two Minds,268,255,3,3,Artifact,Artifact,2
member102,13.255384443614895,Artifact Puzzles Justin Hillgrove Word Travels South Artifact Puzzles Kevin Sloan The Gift Arrives,Artifact Puzzles Justin Hillgrove Word Travels South Artifact Puzzles Kevin Sloan The Gift Arrives,456,344,2,1,Artifact,Artifact,2
member102,2.0775371703882293,Artifact Puzzles Jethro Buck Reading On The Carpet Of Paradise ,Artifact Puzzles Jethro Buck Reading On The Carpet Of Paradise ,378,0,3,2,Artifact,Artifact,1
member102,2.056264069612442,"Davici Puzzles The Sailor Cat Davici Puzzles Elementary, My Dear Watson!","Davici Puzzles The Sailor Cat Davici Puzzles Elementary, My Dear Watson!",135,150,1,1,DaVici,DaVici,2
member102,1.125737684604375,Matt Lyon Monastery Jim Flora Big Bank Robbery,Matt Lyon Monastery Jim Flora Big Bank Robbery,460,302,2,3,unknown,unknown,2
member102,7.355258256117246,Wentworth Puzzles Klimt Santa Wentworth Puzzles Jane Ryder-Gray Festive Crackers!,Wentworth Puzzles Klimt Santa Wentworth Puzzles Jane Ryder-Gray Festive Crackers!,250,240,2,2,Wentworth,Wentworth,2
member102,9.379941762035164,Ecru Puzzles Erin Hanson Cypress Lights Artifact Puzzles Vincent Van Gogh Two Figures In the Undergrowth,Ecru Puzzles Erin Hanson Cypress Lights Artifact Puzzles Vincent Van Gogh Two Figures In the Undergrowth,398,446,3,3,Artifact,Ecru,2
member102,11.987837383331271,Starz Puzzles Dean Russo Best Friends Puzzle Lab Mandy Leinbach Papa Bear,Starz Puzzles Dean Russo Best Friends Puzzle Lab Mandy Leinbach Papa Bear,159,200,2,2,Other-Laser-cut,Other-Laser-cut,2
member102,19.25095324155544,Artifact Puzzles Carl Larsson Holiday Reading Artifact Puzzles Dove Of The Holy Spirit,Artifact Puzzles Carl Larsson Holiday Reading Artifact Puzzles Dove Of The Holy Spirit,163,88,2,3,Artifact,Artifact,2
member102,4.283796911604791,Artifact Puzzles Dennis Brady Circles and Squares Artifact Puzzles Diego Mazzeo Mechanical Griffin,Artifact Puzzles Dennis Brady Circles and Squares Artifact Puzzles Diego Mazzeo Mechanical Griffin,65,207,1,2,Artifact,Artifact,2
member102,30.24633071725096,DaVici Puzzles Russian Tryptych ,DaVici Puzzles Russian Tryptych ,1000,0,3,2,DaVici,DaVici,1
member102,20.284310612027834,Nautilus Puzzles Larry Eifert Two Sides of The Sea ,Nautilus Puzzles Larry Eifert Two Sides of The Sea ,501,0,2,2,Nautilus,Nautilus,1
